Keyword,Searches: Feb 2014,Searches: Mar 2014,Searches: Apr 2014,Searches: May 2014,Searches: Jun 2014,Searches: Jul 2014,Searches: Aug 2014,Searches: Sep 2014,Searches: Oct 2014,Searches: Nov 2014,Searches: Dec 2014,Searches: Jan 2015,Searches: Feb 2015,Searches: Mar 2015,Searches: Apr 2015,Searches: May 2015,Searches: Jun 2015,Searches: Jul 2015,Searches: Aug 2015,Searches: Sep 2015,Searches: Oct 2015,Searches: Nov 2015,Searches: Dec 2015,Searches: Jan 2016
CORNING,18100,22200,22200,18100,18100,22200,18100,22200,22200,22200,18100,22200,18100,22200,22200,18100,22200,22200,22200,22200,22200,18100,18100,22200
TOLL BROTHERS,49500,49500,49500,49500,40500,49500,49500,49500,49500,40500,40500,60500,49500,49500,49500,49500,49500,49500,49500,40500,49500,40500,40500,49500
STATE STREET,18100,22200,18100,14800,14800,14800,14800,18100,22200,18100,18100,22200,22200,22200,22200,22200,22200,22200,22200,22200,27100,18100,22200,22200
CLOROX,22200,22200,22200,22200,22200,22200,22200,27100,27100,22200,22200,22200,22200,27100,33100,27100,27100,27100,27100,27100,27100,22200,22200,27100
AVNET,18100,18100,22200,18100,27100,22200,18100,18100,22200,14800,14800,18100,18100,22200,18100,18100,22200,18100,18100,18100,18100,14800,14800,18100
INVESCO,22200,27100,27100,22200,22200,22200,18100,22200,22200,18100,18100,22200,22200,27100,22200,18100,18100,22200,22200,22200,22200,18100,18100,22200
INTERNATIONAL PAPER,27100,27100,27100,27100,27100,33100,27100,33100,27100,27100,22200,33100,27100,33100,33100,27100,33100,33100,33100,33100,33100,27100,27100,40500
LEAR,14800,14800,14800,14800,9900,9900,12100,14800,18100,14800,14800,14800,14800,14800,18100,14800,9900,9900,12100,18100,18100,18100,14800,14800
AVERY DENNISON,14800,14800,14800,12100,12100,12100,12100,14800,14800,12100,9900,12100,14800,14800,14800,12100,14800,14800,14800,14800,14800,12100,12100,14800
PALO ALTO NETWORKS,18100,22200,18100,18100,18100,14800,14800,22200,22200,18100,18100,22200,22200,27100,27100,22200,27100,27100,27100,27100,27100,22200,22200,27100
BECTON DICKINSON,18100,18100,18100,14800,14800,14800,14800,18100,27100,14800,14800,18100,18100,18100,18100,18100,18100,18100,18100,22200,18100,18100,14800,18100
OCCIDENTAL,18100,22200,18100,18100,14800,14800,18100,22200,22200,18100,18100,22200,22200,27100,22200,18100,18100,18100,18100,18100,22200,22200,18100,22200
XCEL,27100,27100,27100,27100,27100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,27100,27100,33100,33100,33100,33100,33100,33100,33100
FISERV,27100,27100,27100,27100,27100,27100,27100,27100,27100,22200,22200,27100,27100,33100,27100,27100,27100,27100,27100,27100,33100,27100,22200,27100
OWENS CORNING,27100,27100,33100,27100,27100,27100,27100,27100,27100,22200,22200,27100,27100,33100,33100,33100,33100,33100,33100,33100,33100,27100,22200,27100
ZOETIS,18100,14800,18100,14800,14800,14800,14800,14800,14800,27100,14800,18100,18100,18100,18100,22200,27100,18100,18100,18100,18100,14800,14800,18100
CUBESMART,22200,27100,27100,27100,27100,27100,27100,27100,33100,27100,33100,33100,33100,33100,33100,40500,40500,40500,49500,40500,40500,49500,40500,49500
BAXALTA,0,0,0,0,0,0,0,4400,1900,1300,1600,2400,3600,4400,5400,9900,14800,33100,49500,27100,27100,27100,33100,60500
ANALOG DEVICES,14800,14800,12100,12100,14800,12100,12100,14800,14800,12100,9900,14800,14800,18100,14800,12100,12100,12100,12100,14800,18100,12100,9900,14800
FREEPORT MCMORAN,18100,18100,18100,18100,18100,18100,18100,18100,22200,18100,22200,27100,22200,22200,22200,18100,18100,22200,33100,27100,27100,22200,27100,49500
STERICYCLE,22200,27100,27100,22200,27100,27100,27100,27100,33100,22200,22200,27100,27100,27100,27100,27100,27100,33100,33100,33100,33100,27100,27100,33100
DEXCOM,14800,14800,14800,14800,14800,14800,14800,18100,18100,18100,18100,22200,27100,27100,22200,22200,27100,27100,33100,33100,33100,33100,33100,33100
AMDOCS,6600,6600,6600,6600,6600,6600,6600,6600,6600,5400,5400,6600,6600,8100,8100,6600,6600,6600,6600,6600,8100,6600,5400,6600
HCP,9900,9900,12100,9900,8100,8100,9900,9900,12100,9900,9900,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,14800,12100,14800
DIAMONDBACK,14800,22200,27100,27100,27100,22200,22200,18100,14800,14800,14800,12100,14800,22200,33100,33100,27100,27100,27100,22200,22200,18100,18100,18100
UGI,33100,33100,27100,27100,27100,27100,27100,27100,33100,27100,27100,33100,33100,33100,33100,27100,33100,33100,33100,27100,33100,33100,33100,33100
FLOWSERVE,12100,12100,12100,12100,12100,12100,12100,12100,12100,9900,9900,12100,12100,12100,12100,9900,12100,12100,12100,12100,12100,9900,8100,12100
SIGNET,9900,8100,8100,6600,9900,6600,6600,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,9900,9900,8100,8100,9900
AMPHENOL,12100,14800,14800,12100,12100,14800,12100,14800,14800,12100,12100,14800,14800,14800,14800,12100,14800,14800,12100,12100,12100,12100,9900,14800
TJX,27100,27100,22200,27100,22200,27100,27100,27100,27100,27100,27100,27100,27100,27100,27100,27100,27100,27100,33100,33100,33100,33100,27100,33100
JACOBS ENGINEERING,27100,27100,27100,27100,27100,27100,27100,27100,27100,22200,18100,22200,22200,22200,22200,22200,22200,22200,22200,22200,22200,18100,14800,22200
VERISIGN,14800,14800,18100,14800,14800,14800,14800,14800,14800,14800,12100,14800,14800,14800,14800,12100,12100,12100,12100,12100,14800,12100,9900,12100
BB AND T,27100,33100,27100,27100,27100,33100,33100,33100,33100,27100,33100,33100,27100,33100,33100,27100,33100,33100,33100,33100,40500,49500,49500,49500
NVR,6600,8100,8100,8100,6600,8100,8100,8100,8100,6600,6600,8100,8100,8100,8100,8100,8100,9900,9900,9900,9900,9900,9900,9900
KELLOGG,18100,18100,18100,18100,14800,14800,18100,18100,22200,18100,14800,22200,18100,22200,22200,18100,18100,18100,18100,18100,22200,22200,22200,22200
FMC TECHNOLOGIES,18100,22200,18100,18100,18100,18100,18100,22200,22200,18100,18100,22200,18100,18100,18100,14800,14800,18100,18100,18100,18100,14800,14800,18100
EQUINIX,12100,12100,12100,9900,12100,12100,9900,12100,12100,9900,9900,12100,12100,14800,12100,14800,14800,14800,14800,14800,14800,14800,12100,14800
AO SMITH,27100,27100,27100,27100,27100,27100,22200,22200,27100,22200,22200,27100,27100,27100,27100,27100,27100,27100,22200,22200,22200,22200,22200,22200
SNAPPLE,14800,14800,14800,18100,18100,18100,60500,74000,14800,12100,12100,14800,18100,18100,27100,22200,22200,22200,22200,22200,18100,18100,14800,18100
WABCO,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,3600,3600,3600,3600,3600,2900,2900,2900,2900,2900,2900,2900
M T BANK,49500,49500,33100,27100,27100,27100,33100,33100,33100,27100,33100,33100,27100,33100,33100,33100,33100,33100,33100,33100,33100,33100,33100,40500
ARROW ELECTRONICS,18100,18100,18100,18100,18100,18100,18100,18100,18100,14800,14800,18100,18100,22200,22200,18100,22200,22200,22200,22200,27100,22200,18100,27100
REGENERON,18100,18100,18100,14800,14800,18100,18100,22200,22200,22200,22200,27100,27100,33100,27100,27100,27100,33100,27100,27100,27100,22200,18100,27100
ROCKWELL COLLINS,22200,22200,22200,18100,18100,22200,18100,27100,22200,18100,18100,22200,22200,22200,22200,18100,18100,22200,22200,27100,22200,18100,18100,22200
GILEAD SCIENCES,14800,18100,22200,14800,14800,18100,18100,18100,22200,18100,22200,22200,22200,22200,18100,18100,18100,22200,18100,18100,18100,14800,14800,18100
FIRST SOLAR,14800,18100,18100,14800,14800,14800,14800,14800,14800,14800,12100,12100,33100,18100,18100,18100,14800,18100,18100,12100,14800,14800,14800,18100
MOODYS,9900,9900,9900,9900,9900,12100,9900,9900,12100,9900,9900,9900,12100,12100,12100,12100,12100,12100,12100,12100,12100,9900,9900,12100
DANAHER,14800,14800,18100,14800,14800,14800,12100,18100,18100,12100,12100,14800,14800,14800,14800,27100,18100,18100,18100,18100,18100,14800,12100,18100
FACTSET,12100,12100,12100,9900,9900,12100,9900,14800,14800,12100,9900,12100,14800,14800,14800,12100,12100,12100,12100,18100,18100,14800,12100,14800
NORTHERN,12100,12100,12100,12100,12100,12100,12100,14800,14800,14800,12100,12100,12100,12100,12100,14800,14800,14800,14800,14800,14800,14800,14800,14800
WEYERHAEUSER,22200,22200,22200,22200,27100,22200,27100,22200,22200,18100,18100,22200,22200,22200,22200,22200,27100,27100,27100,22200,27100,33100,22200,27100
PERRIGO,12100,12100,12100,12100,9900,14800,12100,12100,12100,12100,9900,12100,12100,12100,33100,18100,14800,14800,18100,22200,22200,33100,12100,14800
COORS,12100,14800,14800,18100,14800,18100,14800,18100,14800,14800,12100,12100,12100,14800,14800,18100,22200,18100,18100,18100,22200,18100,14800,14800
IDEXX,12100,12100,12100,12100,12100,14800,14800,14800,14800,12100,12100,18100,14800,14800,14800,14800,14800,14800,14800,14800,14800,12100,12100,14800
MALLINCKRODT,18100,18100,22200,14800,14800,14800,18100,18100,18100,18100,14800,18100,18100,22200,18100,14800,18100,18100,18100,18100,18100,22200,14800,14800
SEALED AIR,6600,6600,6600,6600,6600,14800,9900,8100,8100,6600,8100,9900,9900,9900,9900,9900,9900,12100,9900,9900,9900,8100,8100,9900
IDEX,5400,5400,5400,5400,5400,5400,5400,5400,5400,4400,4400,6600,8100,5400,5400,4400,5400,5400,4400,4400,5400,4400,4400,5400
EQUITY RESIDENTIAL,27100,27100,33100,27100,27100,33100,27100,27100,27100,27100,22200,27100,27100,33100,27100,33100,33100,33100,33100,27100,33100,27100,22200,27100
CISCO SYSTEMS,12100,12100,12100,12100,9900,12100,12100,12100,12100,9900,9900,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,9900,12100,12100
AMERISOURCEBERGEN,18100,18100,22200,18100,27100,22200,22200,22200,22200,18100,18100,27100,22200,27100,27100,22200,33100,27100,27100,27100,27100,22200,22200,27100
ANADARKO,27100,27100,33100,27100,27100,27100,27100,33100,27100,27100,27100,27100,22200,22200,22200,22200,22200,22200,22200,22200,18100,22200,22200,27100
ASHLAND,14800,14800,14800,14800,14800,14800,14800,14800,14800,14800,12100,14800,14800,18100,14800,14800,14800,18100,18100,18100,18100,14800,14800,18100
UNITED TECHNOLOGIES,18100,18100,18100,14800,14800,14800,14800,18100,18100,22200,18100,18100,18100,22200,18100,18100,18100,22200,18100,18100,22200,14800,14800,18100
JPMORGAN,27100,27100,18100,14800,12100,14800,14800,14800,22200,14800,14800,18100,14800,14800,14800,12100,12100,12100,12100,12100,14800,12100,9900,12100
TEXTRON,14800,18100,14800,14800,12100,14800,14800,27100,22200,18100,14800,22200,18100,22200,18100,18100,18100,18100,18100,27100,22200,18100,14800,22200
TYSON FOODS,18100,22200,22200,22200,27100,22200,22200,22200,22200,22200,18100,27100,22200,27100,22200,22200,22200,22200,27100,27100,27100,27100,22200,27100
NATIONAL OILWELL VARCO,18100,18100,22200,22200,22200,22200,18100,22200,27100,22200,18100,22200,18100,14800,18100,14800,14800,14800,14800,12100,14800,12100,9900,14800
VORNADO,12100,12100,14800,22200,22200,27100,22200,18100,18100,22200,14800,14800,12100,14800,14800,22200,27100,27100,27100,22200,18100,18100,14800,14800
CONAGRA,22200,22200,18100,18100,22200,18100,18100,18100,18100,14800,14800,18100,18100,18100,18100,18100,22200,27100,22200,33100,49500,27100,14800,18100
WW GRAINGER,27100,27100,27100,22200,22200,27100,22200,27100,27100,22200,22200,27100,22200,27100,27100,22200,27100,27100,27100,27100,22200,22200,22200,22200
CAMPBELL SOUP,14800,12100,12100,12100,9900,9900,9900,12100,18100,18100,14800,18100,14800,14800,12100,12100,12100,12100,12100,14800,18100,33100,22200,27100
LYONDELLBASELL,12100,12100,12100,12100,9900,12100,12100,14800,14800,9900,9900,12100,14800,14800,14800,14800,14800,14800,12100,18100,18100,12100,9900,14800
DEVON ENERGY,22200,22200,22200,22200,22200,22200,22200,27100,22200,22200,22200,27100,22200,22200,22200,18100,18100,18100,22200,18100,18100,14800,22200,33100
CABOT,8100,8100,9900,9900,8100,8100,9900,12100,9900,8100,8100,8100,8100,8100,9900,9900,8100,8100,9900,12100,12100,9900,9900,9900
SCANA,14800,18100,18100,14800,14800,14800,12100,12100,14800,12100,14800,14800,18100,18100,18100,22200,18100,22200,22200,22200,27100,22200,22200,22200
AMETEK,12100,12100,14800,12100,12100,14800,12100,12100,14800,12100,9900,12100,12100,12100,12100,12100,14800,14800,12100,12100,14800,12100,9900,12100
SKYWORKS,5400,6600,6600,6600,6600,8100,6600,8100,8100,8100,6600,12100,8100,12100,9900,12100,9900,9900,9900,8100,14800,9900,6600,9900
SCRIPPS,22200,22200,22200,27100,22200,22200,22200,22200,22200,22200,22200,22200,22200,27100,22200,27100,22200,22200,22200,22200,22200,22200,18100,22200
SIGNATURE BANK,18100,22200,18100,18100,18100,22200,22200,22200,22200,22200,22200,22200,22200,22200,22200,22200,27100,27100,27100,22200,22200,22200,27100,22200
MOTOROLA SOLUTIONS,12100,12100,18100,12100,12100,12100,12100,12100,14800,9900,9900,9900,22200,12100,14800,12100,9900,9900,14800,14800,12100,9900,8100,9900
CONSTELLATION BRANDS,9900,9900,12100,12100,12100,14800,12100,12100,14800,9900,9900,14800,14800,14800,14800,12100,14800,14800,14800,14800,18100,40500,18100,22200
WASTE CONNECTIONS,18100,22200,22200,22200,22200,22200,22200,22200,22200,22200,22200,27100,22200,22200,22200,22200,27100,27100,22200,22200,22200,22200,27100,33100
L3 COMMUNICATIONS,18100,18100,22200,18100,18100,22200,22200,22200,22200,18100,18100,22200,22200,22200,22200,18100,22200,22200,22200,22200,18100,18100,18100,22200
NOBLE ENERGY,22200,22200,22200,18100,22200,22200,22200,27100,22200,18100,18100,22200,18100,18100,18100,22200,18100,22200,22200,18100,14800,14800,12100,14800
DEERE,9900,9900,12100,12100,9900,9900,12100,9900,9900,9900,9900,9900,12100,12100,12100,12100,12100,9900,12100,12100,9900,9900,8100,9900
DARDEN,22200,22200,18100,22200,18100,18100,14800,18100,22200,14800,22200,18100,18100,22200,22200,18100,22200,18100,18100,18100,18100,18100,22200,22200
CON ED,22200,27100,22200,22200,22200,27100,27100,27100,22200,22200,22200,27100,22200,27100,22200,18100,22200,27100,22200,22200,22200,18100,18100,22200
SYNOPSYS,8100,9900,8100,8100,8100,8100,8100,8100,8100,6600,6600,8100,8100,9900,9900,6600,8100,8100,8100,8100,8100,6600,5400,6600
LENNAR,18100,22200,22200,18100,18100,22200,18100,22200,22200,18100,18100,22200,22200,27100,22200,22200,22200,22200,22200,18100,18100,14800,14800,22200
MANPOWERGROUP,1900,2400,2900,2900,2900,2900,2400,2400,2900,2400,2400,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2400,2900
PACCAR,12100,12100,12100,9900,9900,12100,9900,12100,12100,9900,9900,12100,12100,14800,12100,12100,12100,12100,12100,12100,12100,9900,9900,14800
CBOE,18100,14800,14800,14800,14800,14800,14800,14800,18100,14800,12100,14800,14800,14800,14800,12100,12100,14800,14800,12100,12100,12100,12100,14800
CDK GLOBAL,0,0,0,0,0,0,3600,6600,22200,12100,9900,12100,12100,12100,12100,9900,12100,12100,14800,14800,14800,12100,12100,14800
VULCAN MATERIALS,18100,18100,18100,18100,18100,18100,18100,18100,18100,14800,14800,22200,18100,27100,22200,22200,22200,18100,22200,18100,22200,18100,18100,22200
ALEXION,8100,9900,9900,8100,8100,8100,8100,9900,9900,8100,6600,9900,8100,9900,9900,14800,12100,9900,9900,12100,12100,8100,9900,9900
TELEFLEX,12100,12100,12100,12100,12100,12100,9900,9900,9900,8100,8100,9900,9900,12100,12100,9900,9900,9900,9900,8100,9900,8100,6600,9900
BROWN FORMAN,9900,12100,12100,12100,12100,12100,12100,12100,12100,9900,9900,9900,9900,12100,12100,9900,12100,12100,12100,12100,12100,9900,9900,12100
EQT,9900,9900,9900,9900,8100,9900,8100,9900,9900,8100,8100,9900,9900,9900,9900,8100,9900,9900,9900,9900,9900,8100,8100,8100
MARATHON OIL,18100,18100,18100,18100,18100,18100,18100,22200,18100,14800,18100,18100,18100,14800,14800,14800,14800,18100,18100,18100,14800,14800,14800,22200
UDR,8100,8100,8100,8100,8100,8100,8100,6600,6600,6600,6600,8100,6600,8100,8100,8100,8100,8100,8100,8100,8100,6600,6600,8100
BIOMARIN,9900,9900,9900,8100,8100,8100,8100,8100,9900,8100,8100,9900,9900,14800,12100,12100,12100,12100,12100,9900,12100,14800,8100,12100
PROLOGIS,8100,8100,8100,8100,8100,8100,8100,8100,9900,8100,8100,9900,9900,9900,12100,9900,9900,9900,9900,9900,9900,8100,6600,9900
LINEAR TECHNOLOGY,6600,8100,8100,6600,6600,8100,6600,8100,8100,6600,5400,8100,6600,8100,6600,6600,6600,6600,6600,6600,8100,6600,5400,6600
GLOBAL PAYMENTS,6600,6600,6600,6600,6600,6600,6600,6600,8100,6600,6600,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,14800,9900
MEAD JOHNSON,5400,5400,5400,5400,5400,5400,5400,5400,6600,4400,4400,5400,5400,6600,5400,5400,5400,5400,5400,5400,6600,5400,3600,5400
F5 NETWORKS,8100,8100,8100,6600,6600,8100,8100,8100,9900,8100,14800,12100,9900,9900,9900,9900,9900,9900,9900,8100,9900,8100,9900,9900
WESTAR,6600,6600,8100,8100,8100,9900,9900,9900,9900,8100,8100,9900,8100,9900,12100,18100,18100,14800,18100,18100,18100,18100,14800,18100
LEGGETT and PLATT,12100,14800,12100,12100,12100,14800,14800,14800,14800,14800,14800,18100,14800,14800,14800,14800,14800,18100,18100,18100,14800,14800,14800,18100
HOLOGIC,9900,12100,12100,12100,12100,12100,12100,12100,12100,9900,9900,12100,12100,12100,12100,12100,14800,12100,12100,12100,14800,12100,9900,12100
DISCOVERY COMMUNICATIONS,12100,9900,9900,8100,8100,8100,9900,9900,12100,12100,9900,9900,12100,12100,12100,14800,9900,9900,12100,14800,12100,9900,8100,9900
EOG RESOURCES,18100,18100,22200,18100,18100,18100,18100,22200,22200,18100,22200,22200,22200,18100,14800,14800,14800,14800,18100,14800,14800,12100,12100,14800
CENTENE,12100,12100,12100,12100,12100,12100,12100,14800,14800,12100,12100,14800,14800,14800,14800,14800,18100,27100,18100,18100,18100,14800,12100,22200
EVERSOURCE ENERGY,0,0,0,0,0,0,0,0,0,0,0,8100,40500,33100,22200,27100,33100,8100,5400,5400,6600,4400,4400,5400
PPG INDUSTRIES,9900,9900,9900,8100,9900,9900,8100,9900,9900,8100,6600,8100,8100,9900,9900,8100,9900,8100,8100,9900,9900,8100,6600,8100
AMERICAN ELECTRIC POWER,14800,14800,14800,14800,18100,18100,14800,14800,14800,14800,12100,14800,14800,18100,14800,14800,18100,18100,18100,18100,18100,14800,14800,18100
HUBBELL,9900,12100,9900,9900,9900,9900,9900,9900,12100,8100,8100,9900,9900,12100,9900,9900,9900,9900,9900,9900,12100,8100,8100,9900
EDWARDS LIFESCIENCES,9900,9900,12100,9900,9900,9900,8100,9900,12100,9900,8100,12100,12100,12100,12100,9900,9900,12100,12100,12100,12100,9900,9900,12100
INGREDION,6600,5400,6600,5400,5400,5400,5400,6600,6600,5400,4400,6600,6600,8100,6600,6600,6600,6600,6600,8100,6600,6600,5400,8100
MASCO,9900,9900,9900,8100,9900,9900,8100,9900,12100,8100,8100,9900,9900,9900,8100,8100,9900,9900,8100,8100,8100,6600,6600,8100
BORGWARNER,2400,2400,1900,2400,1900,2400,2400,2900,2400,1900,1900,2400,2900,2900,2400,2400,2400,3600,2400,2900,2900,2900,2400,2900
STERIS,9900,12100,9900,9900,9900,9900,9900,9900,12100,8100,8100,9900,9900,12100,9900,9900,9900,9900,9900,9900,9900,9900,9900,12100
ARTHUR J GALLAGHER,5400,6600,6600,6600,6600,6600,6600,8100,8100,6600,5400,8100,8100,8100,8100,8100,9900,9900,8100,9900,8100,6600,6600,8100
ZIMMER BIOMET,10,10,8100,1600,1000,880,720,720,1300,880,1000,1900,1900,3600,4400,4400,14800,9900,9900,12100,14800,12100,12100,14800
ALBEMARLE,6600,8100,8100,8100,8100,12100,9900,14800,12100,8100,6600,9900,9900,9900,8100,8100,8100,8100,9900,12100,9900,6600,8100,9900
LAM RESEARCH,8100,8100,9900,9900,9900,9900,9900,9900,9900,8100,8100,9900,9900,9900,12100,9900,9900,9900,8100,8100,18100,8100,6600,9900
CELANESE,6600,6600,6600,6600,6600,6600,6600,9900,8100,5400,5400,6600,6600,6600,8100,6600,6600,6600,6600,6600,6600,6600,5400,6600
ORBITAL ATK,10,0,1600,1300,720,480,480,480,720,480,390,880,9900,14800,12100,9900,9900,9900,9900,14800,14800,14800,18100,18100
UNITED HEALTH,12100,12100,12100,9900,12100,12100,12100,12100,14800,12100,12100,14800,12100,14800,12100,12100,12100,14800,12100,14800,14800,18100,14800,18100
L BRANDS,5400,5400,5400,5400,5400,5400,5400,6600,8100,9900,9900,8100,9900,9900,9900,9900,9900,9900,12100,12100,12100,18100,14800,14800
HUNTINGTON INGALLS,22200,22200,18100,18100,22200,22200,18100,18100,18100,14800,14800,18100,18100,18100,18100,18100,18100,18100,14800,14800,12100,12100,9900,14800
INTUITIVE SURGICAL,12100,14800,22200,12100,12100,14800,12100,12100,12100,9900,9900,14800,12100,14800,12100,9900,9900,9900,9900,9900,12100,9900,9900,12100
NUCOR,12100,14800,12100,9900,9900,12100,12100,14800,14800,12100,9900,12100,12100,12100,12100,12100,12100,12100,12100,14800,14800,12100,9900,12100
VANTIV,12100,12100,12100,14800,12100,12100,12100,12100,12100,9900,8100,12100,12100,12100,12100,12100,12100,12100,12100,12100,14800,12100,12100,14800
WESTROCK,390,210,260,260,260,210,260,260,260,210,210,260,260,260,320,3600,2900,18100,14800,18100,18100,14800,14800,18100
JARDEN,6600,6600,6600,5400,5400,6600,5400,6600,6600,6600,6600,6600,8100,6600,6600,8100,6600,9900,6600,6600,9900,8100,22200,8100
ALLEGION,8100,8100,8100,8100,8100,8100,6600,8100,8100,6600,5400,8100,8100,8100,8100,6600,8100,8100,8100,9900,9900,6600,6600,8100
DELPHI AUTOMOTIVE,4400,4400,5400,3600,3600,3600,3600,3600,4400,3600,2900,4400,4400,5400,5400,4400,5400,4400,3600,3600,4400,4400,3600,4400
KLA TENCOR,8100,8100,6600,6600,6600,6600,6600,8100,9900,6600,5400,8100,8100,6600,6600,5400,5400,5400,5400,5400,14800,5400,4400,6600
QORVO,0,0,0,0,0,0,720,5400,2400,1900,1900,14800,9900,12100,9900,9900,9900,9900,9900,8100,8100,8100,8100,9900
MARKEL,5400,5400,5400,5400,5400,8100,5400,5400,5400,4400,4400,5400,5400,5400,5400,6600,5400,5400,5400,5400,5400,5400,5400,5400
AMERICAN TOWER,8100,8100,8100,8100,8100,8100,8100,8100,8100,6600,5400,6600,9900,9900,8100,8100,8100,8100,8100,8100,8100,6600,6600,8100
ATHENA HEALTH,6600,8100,8100,9900,6600,6600,6600,8100,8100,6600,6600,8100,8100,9900,9900,9900,9900,12100,9900,12100,14800,12100,12100,14800
21st CENTURY FOX,4400,4400,4400,4400,4400,9900,6600,5400,5400,5400,4400,5400,5400,5400,5400,5400,8100,5400,6600,8100,6600,6600,5400,6600
ROPER,5400,5400,5400,5400,5400,6600,6600,5400,6600,6600,6600,6600,6600,6600,6600,6600,5400,6600,6600,5400,6600,6600,6600,6600
ALKERMES,5400,6600,6600,5400,6600,8100,6600,8100,6600,6600,5400,9900,9900,9900,8100,6600,8100,6600,8100,6600,9900,6600,5400,9900
WALMART STORES,5400,6600,8100,8100,8100,9900,8100,8100,9900,12100,14800,8100,8100,8100,9900,9900,9900,9900,9900,9900,9900,12100,14800,14800
ALLIANCE DATA,12100,12100,9900,8100,9900,9900,9900,12100,9900,9900,8100,12100,9900,12100,9900,9900,12100,12100,12100,12100,12100,9900,9900,12100
RANGE RESOURCES,9900,9900,12100,9900,9900,9900,9900,12100,14800,9900,12100,12100,14800,9900,9900,8100,8100,9900,9900,8100,8100,8100,8100,9900
CROWN CASTLE,9900,9900,9900,9900,9900,9900,9900,9900,12100,9900,8100,12100,9900,9900,12100,9900,9900,9900,9900,9900,9900,9900,8100,12100
MOHAWK INDUSTRIES,8100,9900,8100,9900,8100,9900,8100,8100,9900,8100,6600,9900,9900,9900,9900,8100,9900,9900,12100,9900,9900,9900,8100,9900
FIRST REPUBLIC,9900,12100,12100,12100,9900,12100,9900,12100,12100,9900,9900,12100,9900,12100,12100,9900,9900,9900,9900,9900,12100,9900,12100,12100
NUANCE COMMUNICATIONS,6600,6600,6600,6600,8100,6600,6600,6600,6600,6600,6600,6600,6600,5400,5400,5400,5400,5400,6600,6600,5400,5400,5400,6600
NEWMONT,2400,1900,2900,1900,1900,2400,1900,2400,2400,1900,1600,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1900,1900,2400
ACUITY BRANDS,5400,5400,5400,5400,5400,5400,4400,5400,8100,5400,5400,6600,6600,8100,8100,6600,8100,8100,8100,8100,9900,8100,8100,9900
EASTMAN CHEMICAL,8100,8100,8100,6600,8100,8100,9900,9900,9900,8100,8100,9900,8100,8100,8100,8100,9900,8100,8100,9900,9900,8100,9900,8100
NISOURCE,12100,9900,9900,12100,12100,12100,9900,14800,12100,9900,9900,12100,12100,12100,12100,12100,12100,12100,9900,9900,9900,8100,8100,9900
C R BARD,6600,8100,8100,6600,8100,8100,6600,8100,8100,6600,6600,8100,8100,8100,8100,6600,8100,8100,8100,9900,8100,8100,6600,8100
FLEETCOR,2900,2900,2400,2400,2900,3600,5400,4400,3600,3600,2900,3600,3600,3600,2900,2900,3600,3600,3600,3600,3600,2900,2900,3600
HARMAN INTERNATIONAL,3600,3600,3600,3600,3600,3600,3600,4400,3600,3600,3600,5400,5400,4400,5400,4400,4400,5400,5400,5400,5400,4400,5400,6600
HORMEL,9900,8100,8100,8100,6600,8100,8100,8100,8100,8100,6600,8100,8100,8100,8100,9900,8100,6600,8100,8100,9900,12100,8100,9900
HANESBRANDS,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,6600,8100,8100,8100,6600,8100,8100,5400,6600,6600,5400,5400
W R GRACE,8100,6600,8100,6600,6600,6600,6600,6600,8100,6600,5400,6600,9900,8100,8100,6600,8100,8100,6600,6600,8100,6600,6600,8100
MARSH and MCLENNAN,5400,5400,5400,5400,5400,6600,5400,8100,6600,5400,5400,6600,6600,6600,6600,6600,6600,6600,6600,8100,8100,6600,5400,8100
ONEOK,12100,9900,8100,8100,8100,8100,9900,9900,12100,8100,8100,9900,9900,8100,8100,8100,8100,8100,9900,8100,8100,6600,8100,8100
TEGNA,30,30,50,30,20,30,30,30,30,30,20,50,40,70,8100,1900,9900,18100,12100,12100,14800,8100,8100,9900
US BANCORP,6600,6600,6600,6600,6600,6600,6600,6600,6600,5400,5400,6600,6600,8100,8100,6600,6600,8100,8100,6600,8100,6600,6600,9900
CHURCH AND DWIGHT,6600,6600,6600,6600,5400,6600,5400,6600,6600,6600,6600,6600,8100,8100,8100,6600,6600,6600,6600,6600,8100,6600,5400,8100
INCYTE,5400,5400,5400,5400,5400,4400,4400,4400,5400,5400,5400,6600,5400,6600,6600,6600,5400,5400,6600,8100,6600,8100,6600,8100
GOODYEAR TIRE,6600,6600,6600,6600,6600,6600,8100,8100,8100,9900,6600,8100,6600,8100,6600,6600,8100,8100,8100,8100,8100,8100,8100,8100
WABTEC,2900,2900,3600,2900,2900,3600,2900,2900,3600,2900,3600,4400,4400,4400,4400,4400,4400,5400,4400,4400,5400,4400,3600,4400
